"155609212301479936","""Un partido de gobierno es aquel que sabe conservar los valores de siempre adaptándolos a la sociedad y tiempo q vivimos"" #RBCBenValladolid","P"
"155609356220641280","El Malo de Shrek va a ""denunciar"" en 1 cumbre en Londres q España no cumple e impide crecer a Cataluña.Cinismo internacional si us plau!!!","N"
"155609646336454656","Que buena pinta tiene #Prometheus, la precuela de #Alien de Ridley Scott  http://t.co/O28kKnJt","P"
"155609809310318592","Consejo de Alcaldes @javierarenas_pp @eliasbendodo @JuanMa_Moreno @antoniosanz @zoidoalcalde @pacodelatorrep http://t.co/eMnDkNzU","NONE"
"155610536921403392","""Oposición útil: tenemos que ser útiles a nuestro proyecto, pero también a la sociedad, a los parados, a los jóvenes, a las mujeres...""","P"
"155612052772225024",". @JuanMa_Moreno "" el Gobierno va a estar muy cerca de los que mas lo necesitan, de eso no tengáis ninguna duda "" http://t.co/HUQoBBOc","N"
"155612484093485056",". @JuanMa_Moreno "" nadie puede afirmar que el gobierno ha recortado nada en materia de dependencia "" http://t.co/SekFxCOw","NONE"
"155612705586286592","""En campaña dijimos qué impuestos aplicaríamos para obtener más ingresos, ellos dijeron que bajarían impuestos"" #RBCBenValladolid","NONE"
"155613357154643968",". @JuanMa_Moreno "" este gobierno ha hecho en 15 días mas por los q mas lo necesitan que Zapatero en un año "" http://t.co/00Mh4RYf","NONE"
"155614830844325888",". @javierarenas_pp : "" estamos orgullosos también de @zoidoalcalde y su labor en la FEMP"" http://t.co/nIg12eEw","P"
"155615872713629696",".@javierarenas_pp "" @PepeGrinan no recibe a los alcaldes y alcaldesas del @ppandaluz . ""","NONE"
"155617345371504642",". @javierarenas_pp "" una administración una competencia , eso es fundamental para la eficiencia"" #AhoraAndalucia","NONE"
"155618722135027712",". @javierarenas_pp "" y atención que el escándalo  de los ERE,s va a dar mucho mas que hablar desgraciadamente "" http://t.co/BKf6t6tL","N"
"155619684648108032",". @javierarenas_pp : "" ahora hay que devolver 6.000 millones de euros al gobierno por hacer falsos los presupuestos en 2009 y 2010""","N"
"155620342008791040",". @javierarenas_pp "" nuestras fuerzas las gastamos en el 1.200.000 parados en #Andalucia y no en cuestiones internas""","N"
"155623055182405633","@sonsolesonega @Vicky_Bendito @aprensamadrid No estaría mal aunque la experiencia  no dice que va poca gente. ¿Quereis que la convoquemos?","NONE"
"155624537646575616","“@AAlvarezAlvarez: conoces ya el canal streaming  de @_rubalcaba_ ?http://t.co/AQpCr0fZ. ahora en directo desde #Rubalcabaenvalladolid”","NONE"
"155625955975634944","@CarmendelRiego @sonsolesonega @Vicky_Bendito El martestenemos junta en @aprensamadrid, y lo propondre, para el día 23 a las 11 de la mañana","NONE"
"155627903810416640","Chacón, sobre el PP: ""Ni una sola ayuda"". ""Se comportaron como parásitos de la crisis""","N"
"155628486801883137","#Chacón viaje a Ana Mato","NONE"
"155628598970159104","Q romántico el speech españolazo de #ahora_chacon ! Ese ramalazo de tolerancia! Lástima su apoyo a la persecución a los q rotulan en español","NEU"
"155628621602619392","Piropos para Rubalcaba de Chacón: ""El mejor ministro del Interior"".","P"
"155630155811913728","Chacón está dedicando gran parte de su discurso a la oposición contra Rajoy. De Rubalcaba sólo ha hablado una vez y para bien.","P"
"155630862925443072","#Chacón lee cuando habla de economía.","NONE"
"155631250655281152","#ahora_chacon que no tengas q ir al hospital de Torrecardenas...","NONE"
"155631256518922241","Discrepo de casi todo de lo que está diciendo Chacón pero hacía tiempo que no veía a alguien con tanto tirón en la politica española.","NONE"
"155632190523310080","#ahora_chacon propone lim de mandato, ley de transparencia, ilp mas fácil. Xq no lo ha hecho en 8 años?","P"
"155632637145387008","@iescolar en economía tiene q leer","NONE"
"155633973941387264","#ahora_chacon abrir el PSOE a la sociedad y la sociedad al PSOE. Muy bonito... Y tb a UGT, feministas, verdes, homosexuales,...","P"
"155635481160331265","""Necesitamos más debate"", dice Chacon en su presentación. Habrá debate Rubalcaba-Chacón antes del congreso del PSOE? Ojalá. Parece que no.","N"
"155636053938667520","Chacón dedica parte de su discurso a comprometerse con Andalucía y a buscar el apoyo del PSOE andaluz.","P"
"155640090062897153","Un poco sobreactuada siempre “@sgueina: Chacón es como Bustamante, siempre termina todas las actuaciones llorando.”","N"
"155641804946026498","Buenisimo! RT @CharliePsVg: Y para el 2014 tendremos Blade Runner 2 :  http://t.co/P56M4MXb #Bladerunner","NONE"
"155642054926540800","Ha dicho testadura? Quiere decir testaruda? No lo puedo creer... Confírmame si tiene la testa tan dura por favor! @LosadaPescador","N"
"155644147909394432","Chacón es verdaderamente una candidata enquistada sobre unas ideas inexistentes! Qué cosas,a qué ha llegado la politica en España!","NONE"
"155645897760452608","Chacón pide coherencia al PSOE: ""Si decidimos primarias, hacemos primarias"". Mientras, un grupo de 200 dirigentes pide aplazar el Congreso.","NONE"
"155647163689484290","Un abrazo Argentina“@sol__despeinada: @Buenafuente Saludos desde Argentina!! Sos geniaaaaaal!”","P"
"155667899896438784",";) vamos RT @ValeSanz1: Quiero escuchar en @RadioLatina101 “Generación Perdida”  de (cont) http://t.co/olIMupRc","P"
"155673670507970563","Gracias chicas.. ;) RT @RAQUELITASdSANZ: Ya pidieron en la radio #positivegeneration! vamos!!! @AlejandroSanz","P"
"155674071240146944","Estoy aqui aun. Pero tengo que irme pronto a grabar el proximo disco.. Volvere muy pronto.. ;) RT (cont) http://t.co/pWYKnIxv","P"
"155681251548856321","¿Se puede tener tanta desfachatez? Rubalcaba: «Cada vez que habla este Gobierno sube la prima de riesgo» http://t.co/ykdfThGg @ppmadrid #pp","N"
"155682541121175552","Zara factura en España solo sus ventas online nacionales. El resto, en Irlanda. @agvicente desveló esta historia.http://t.co/t9n7yp3k","NONE"
"155684585718546432","Malos pensamientos:..""una pequeña nacion entre pueblos germanicos yeslavos q perdio 2/3 de su territorio en la I Guerra mundial.."".PM.Orban.","N"
"155684934059696128","Muy recomendable pasar el día en El Escorial viendo en Belen a tamaño real! Un dimos increíble http://t.co/8ns70VzX","P"
"155689271150391296","Carme Chacón se ha equivocado: ha dicho dos veces ""A lo único que NO tenemos que tener miedo es al inmovilismo"". Le sobra el NO o el IN","N"
"155696741524586498","Hoy cae siesta!!! si si, como lo oyes, a estas horas!!!! besicos http://t.co/YVniUr4L","NONE"
"155697149684891650","Te lo montas bien!! “@curro_martinez: @pedroj_ramirez este es plan de esta tarde, una de estas y empezar EPN!!! http://t.co/ItVzmjnT”","P"
"155697255989522433","Entonces, para cumplir ""su"" Ley que tanto le gusta, ¿por qué Chacón no dio la mitad del mitin en Almería en catalán?","P"
"155702223618318338","Y el problema de PSC para dirigir PSOE es que reclama ser partido distinto -y lo es-. Eso no se soluciona con mitin en Almería.","N"
"155705053485862912","“@FabioLabra_92: @ristomejide No habia moviles en esa epoca” Ah no? Vaaaya...","NONE"
"155710275314659328","Quéeeeee? RT ""@TapasDeCiencia: Sabías que por término medio nos tragamos accidentalmente 430 insectos al año.""","N"
"155712905302638592","¿¿¿??? La presidenta de Argentina nunca tuvo cáncer http://t.co/hxy0zBGS vía BBC Mundo","N"
"155713636600512512","Parece que Guindos ha logrado seducir al Finantial Times. Editorial a favor del ajuste español, con matices http://t.co/ugw9X4Uo","P"
"155718232093884416","Para los manifestantes de Amaiur y Aralar en Bilbao los presos de ETA son ""presos políticos"". O sea, que asesinaron por razones políticas.","NEU"
"155718423106682880","Once mitos de la economía que la realidad de la crisis ha desmontado en 2011. Por @pererusi. http://t.co/MmhKp7YU","NONE"
"155720055206850561","Me parece mucho mejor candidata Chacón q Rubalcaba para el PSOE.  Pero no se puede poner como ""ejemplo transformador"" a Andalucía (paro:30%)","NEU"
"155721183915020289","Hoy @_ANAMILAN_ @Santihumor y @josecorbacho se licencian como jurado de @Tusique_vales","NONE"
"155736064588398592","http://t.co/Ftlh61ZR De sentido común. La noticia en el medio antes que en Twitter. Siempre","NONE"
"155736618161016832","Mañana,en 'Público', artículos de J.L. Sampedro, Sánchez-Cuenca, Rosa M. Artal, Emilio Silva, Ángeles Caso, Josep Fontana, Vicenç Navarro...","NONE"
"155737841673052161","... Andreu Mayayo, Miguel Delibes de Castro, Isaac Rosa, Francisco Balaguer, Luis G. Montero, Joaquín Sabina... #porquePúblicohacefalta","NONE"
"155740328467505153","Mañana en 'Público', @txemapatino @ascarnerero @yolandapolot @CrisShapiro @pampanilla @diegocruzblog @AntonioMaestre @Mario_Escribano...","NONE"
"155741019445530624","Atónito tras conocer que Carmen Vela, la de la Zeja al frente de Investigación, ni siquiera tiene doctorado. ¡Toma!","N"
"155741494890856448","Hemos intentado recoger algunas de las  razones por las que muchos lectores creen que #publicohacefalta. Mañana en el diario.","P"
"155742380354584576","Lamentable la presentadora del telediario de la noche de TVE hablando de ""los presos vascos"". Terroristas presos y punto.","N"
"155752878592622592","@mjguemes Hola, compañera, que tal esas vacaciones?, al margen de lo que sabemos. Por lo menos te ha hecho buen tiempo¡","P"
"155753454332162048","“@marinaescu98: kiero apunarme a tu si k vales xo te tengo miedoo !! me vas a crujir!!” Pues sí, si ya piensas así, es lo más probable.","NONE"
"155754262352248832","Percibo mucha resaca postnavideña por aquí...","NONE"
"155758340268490754","Jejeje.. Graciaaaas. RT @Monyosornio: @AlejandroSanz y eso que tiene hasta casa en Hermosillo y no la conoce :s","P"
"155758694708150272","Lo estoy viendo... Lo estoy viendo jeje RT @NHC_OFICIAL: RT @GeNNiiSS: @alejandrosanz (cont) http://t.co/dpAN5rRq","P"
"155759874473603073","Pues ya, no se hable mas. RT @meeryyeghi: Yo digo que te regreses a México, te puedes quedar en mi casa jajaja @AlejandroSanz","NONE"
"155760544408813568","gracias! “@muy_chistoso: Nada como el telediario de @Intereconomia con @PilarGGranja y con Eduardo Garcia Serrano”","P"
"155763795384471554","Cenita en muy buena compañía (@ Noviembre) [pic]: http://t.co/cM287SUZ","P"
"155771151522607104","Gracia de veras. RT @Poesia_Sanzera: @AlejandroSanz No te encontramos aún pero seguimos con (cont) http://t.co/NZ8Wrw0C","NONE"
"155771591266009088","Si, le mande un DM pero por si acaso os mando un abrazo grande RT @SellRiZ: @AlejandroSanz. (cont) http://t.co/N3WNjnyj","P"
"155780408179560448","At.de Madrid.20 puntos, a 23 del líder.Todos los años la misma estafa.Gracias,Delincuentes @SdeHumo  #Atleti #GilculpableCerezomarioneta","P"
"155781111946022913","@julia_otero Gracias Julia.","P"
"155782106264518656","Claro que sii. Un abrazo enorme.. RT @Sabrina_V_: @AlejandroSanz Hola ! Puedes saludar a tus fans franceses ? Un abrazo muy fuerte","P"
"155783996612161537","Ahí, ahí“@pedropablopr: @julia_otero Lo que vamos a tener que acabar todos es con las fundaciones , menudo nido de crápulas .”","NONE"
"155784228016103424","Los españoles comprenden recortes, pero no las subidas de impuestos.No hay erosión al Gobierno, con Gallardón como mejor valorado.En ELPAIS","N"
"155792948905263104","Buenas noches, en Canarias ya son las 23.30, toca dormir, mañana algo de deporte,por la tarde vuelta a Madrid, espera semana intensa.","NONE"
"155794115878072322","Willy Toledo pide liberar a Otegui,pronto estará en la plataforma para la canonización de Jack el Destripador.Este muchacho es un filántropo","NONE"
"155805458299490304","Buenas noches.","NONE"
"155806467927187456","Creo que Brad Bird es un pedazo de director, me interesa ya mas la próxima misión de Ethan Hunt, que la siguiente aventura de Craig Bond...","P"
"155922978683633664","Si yo hubiese hecho el daño q el #Psoe ha hecho, tardaría mucho tiempo en atreverme a abrir la boca salvo para pedir perdón. @PPopular","NONE"
"155924339907231744","En @ABCPuntoRadio con Jaume Sagales, empezamos las llamadas de los oyentes en unos minutos.","NONE"
"155935531463753729","""El dilema socialista"", el epílogo de #ePeriódico sobre la sucesión en el PSOE.http://t.co/XcUf91IL","N"
"155937268014657536","El 44% cree que las medidas de ajuste van en la dirección correcta, el 38% cree que van en la dirección equivocada. Vía metroscopia","N"
"155938136638234624","Rajoy logra que los recortes no le desgaste. Renuncia a ser líder para ser gestor (encuesta Metroscopia) http://t.co/bBchhX4k","NEU"
"155939462604525568","Carme Chacón, de imagen de Zapatero a querer sucederle. Perfil de la aspirante http://t.co/0Mgit1oW","NONE"
"155944585766502400","Cuitas socioregionalistas en Navarra. De cómo los socialistas pacen con la derecha, y aumentan las incertidumbres.  http://t.co/C7yZc8hi","N"
"155946368500908032","Rubalcaba, el líder preferido por los votantes socialistas con una ventaja de 23 puntos. http://t.co/WKpS9Jlv","P"
"155947173996007424","Hasta errores (muchos, de todo tipo) como escribir Mac en lugar de Maktub. Corregido queda #recomiendoMaktub","NONE"
"155949508767916032","Voy hacia Madrid en coche. Ayer no pude salir por estar griposa. No estaré en el Com federal y lo siento...","NONE"
"155949992023040000","Vaya casta de política.“@Alejandro_vara Aguirre: «Nadie es más previsible que yo a la hora de liberalizar» http://t.co/84ZsLrg0","NONE"
"155952026616987649","En @el_pais Rubalcaba, el líder preferido por los votantes socialistas. En @publico_es Los chaconistas ya se sienten ganadores","P"
"155952700838772736","El Pais se apunta a la absurda tesis de Max Weber: los católicos somos pobres xq somos católicos. http://t.co/j8qDvYVo","N"
"155959434345070592","Los españoles entendemos medidas contra la crisis: Encuesta El País hoy domingo","NONE"
"155960514747437056","Para la reflexión: De periodistas buenos y democracia http://t.co/pG5ovxjj via @SergioJValera","P"
"155965592246042624","Valoración al gobierno y sus primeras decisiones http://t.co/qX0NfeWP vía metroscopia","NONE"
"155967343468621824","Mas Valencia: la firma de la familia Cotino cobró 336.000 eu por un parking que nunca se construyó http://t.co/syt2uP5U","NONE"
"155969797023207424","Subir el impuestos es ""una puñalada trapera a los españoles"". No lo digo yo, lo decía hace unos meses González Pons. http://t.co/fWYS3yYQ","N"
"155972933234335745","A los buenos diassssss","P"
"155972971905826816","En mi blog: Así es el periodismo 1.0 http://t.co/E78ZGLdy","NONE"
"155974125154873344","Un apoyo muy importante.@patxilopez a su entrada en el Comité Federal: ""Todo el mundo conoce mi confianza en Rubalcaba para liderar el PSOE""","P"
"155974446962839552","Ahí la tenéis, una de las mejores críticas que me han hecho jamás (en catalán, del @diariARA): http://t.co/vbvoWM3Q","NEU"
"155976620937723904","""El compromiso con la verdad"". Por Luis García Montero: ""Una información libre es el corazón público de la democracia"". http://t.co/q90CvLNm","P"
"155978550820868096","Hoy toca quitar el árbol de Navidad ...","NONE"
"155981177495371776","Por más que busco, no encuentro la pistola humeante de ese pecaminoso apoyo de Chacón a Rubianes que tanto se cita. ¿Alguien me ilustra?","N"
"155982501578416128","Curioso cómo ha circulado el tema. Unos dicen que ""llevaba una camiseta de apoyo a Rubianes"", otros que ""se manifestó por (o con) Rubianes""","P"
"155984035682852864","El enlace de antes con la prueba de Chacón ""apoyando"" el puta España de Rubianes ya no funciona. También aquí: http://t.co/FzuSaE0J","N"
"155988537228013569","Era San Isidro labrador un absentista?.Juan G Bedoya @el_pais","NONE"
"155997729364000768","Me sumo al reto Salvemos al diario Público - http://t.co/e2EvQJ2j","P"
"155997846649315328","Curiosa y casualmente, mañana coincidirán en el banquillo Francisco Camps y Jaume Matas,dos presidente del PP que fueron puestos como modelo","P"
"156000070515437568","Seguro k los extraños comportamientos policiales en canarias tienen mucho k ver con la situación denunciada","N"
"156000801351938048","Un 44% de los españoles creen q las medidas adoptadas por el Gobierno van en la dirección correcta http://t.co/b05or7lI","P"
"156001299521994752","Bien por LOL!!! “@santibalmes: Mañana al estudio de grabación. Empezamos nuevo disco. Que las musas nos ayuden!”","P"
"156004605468221442","A que Víctor juegue un ratito en la pantalla esta tan chula (@ Burger King) [pic]: http://t.co/pp4pI2ru","NONE"
"156009313863860226","20 grados y terrazas llenas, esto no puede ser bueno...#nosestamoscargandoelplaneta","N"
"156018929465167872","#Malaga acogerá más de 20 congresos hasta 2015 por la iniciativa MálagaCON  http://t.co/BGOZyOH1 via @elmundoes","P"
"156020570293682177","Si hoy volviesen a ser las elecciones @MarianoRajoy obtendría mejor resultado http://t.co/5MSb5SlK","P"
"156020683355336704","""La gente ha hecho un ERE al PSOE"" http://t.co/hablqXRv","N"
"156021076869128192","@patxilopez ""Todo el mundo conoce mi confianza en Rubalcaba para liderar el PSOE"", vamos bien, sumando, convenciendo #Rubalcaba38","P"
"156021867247972352","Algunos consideraran normal tambien k polis antiterroristas investigaran a politicos en canarias","NONE"
"156023929771798528","La presidenta argentina recibe el alta tras descartarse cáncer de tiroides http://t.co/oQejPnR2","P"
"156024237705003008","Grecia investiga un masivo fraude de ayudas a discapacitados por valor de 250 millones http://t.co/mQptxS2R Q barbaridad ...","N"
"156024390130204672","Santorum, desbordado por el éxito en Iowa, busca en Nuevo Hampshire impulso para retar a Romney http://t.co/DSwge699","P"
"156040132074549248","Me cuentan que Matilde Fernández, en el Comité Federal del PSOE, ha pedido una auditoría económica a la Fundación Ideas.","NONE"
"156044708605476864","Alfredo Landa está soberbio interpretando a Germán Areta en #ElCrack, una buena película a pesar de los años transcurridos #Cine","P"
"156051487368286208","RT @Navarro_PPA: Casi el 45% de los españoles apoyan las medidas del Gobierno http://t.co/josdE3DL #juntospodemos @marianorajoy @ppandaluz","P"
"156051688480980992","Una semana desp de q el Gob de Rajoy ponga en marcha medidas para salir de la crisis,el PP saca 20 puntos al PSOE en intencion de voto.","NEU"
"156055991471980544","@PilarGGranja Ah, los cerdos no dan buena suerte, dan jamón bueno si están bien alimentados y curados. De eso somos muy partidarios.","P"
"156058852608065536","Ke koño tiene ke ver eso kon el krimen? en?“@AndrsBarrio: @pedroj_ q diferente discurso cuando hablas de vascos y no de frankistas...”","NONE"
"156071595088162816","Si hoy se repitiesen las elecciones @MarianoRajoy obtendría aun mas apoyo #juntospodemos http://t.co/b05or7lI","P"
"156072023595040769","Mi columna d mañana d Inter en @LARAZON_es ""Frente a la decadencia"" el partido del elefante elige al hombre q se medirá a #Obama","N"
"156078926052081664","El recargo de solidaridad es para  los asalariados, con el IRPF o el IVA. Ni se os ocurre tocar patrimonio, SICAV, sociedades o plusvalías.","P"
"156080843499118594","Vaya lío en que se ha metido el Comité Federal PSOE apoyando a Rubalcaba: la militancia puede votar contra ellos en pleno.","N"
"156081375013904384","El problema añadido es que Rubalcaba ha conseguido los avales mayoritarios de la Federal sin un solo mensaje nuevo.","NONE"
"156081620305186816","#Bowie65. Esta fue una de las primeras canciones que bailé con mi primera novia. http://t.co/gjMUbGia","P"
"156087630608609280","#Bowie65. Para mis amigos de Japón. Aquí está la letra de R&R Suicide traducida. http://t.co/u7Oa48LX","P"
"156088987025551360","#Bowie65. Una maravillosa canción con dos grandes voces: Bowie + Mercury. Under presure. http://t.co/rkABmfEs","P"
"156089580611829761","#Bowie65. Para los que lo dudaban. Sí, hay vida en Marte. http://t.co/j92gIdpm","P"
"156091892348633088","#Bowie65. Desde un teatro muy conocido de Paris. En una de sus obras más conocidas: Changes. http://t.co/eeypA6aS","P"
"156094042390794240","#Bowie65. Muchos son capaces de matar por ella. Fame. http://t.co/3HmzHL90","P"
"156096108903403520","Buenas tardes. Hoy ha sido un buen domingo. Mañana de vuelta a la ""normalidad""... Gracias a Dios!","P"
"156098015004860416","Sobre todo cuando coincide con las protestas de los abertzales en las calles, casualidad? (2)","N"
"156098182143672320","“@anfeba63: @diariARA   Es tan bueno que lo he traducido para placer de todos... http://t.co/TIzLMUSp”  Gracias!","P"
"156099138075901952","Empeora el estado de salud de Manuel Fraga -- Qué.es -- http://t.co/6COF2XVZ vía @quediario","N"
"156101085369602049","Rubalcaba ha logrado el doble de avales que Chacón en el Comité Federal. Eso no demuestra nada. Veo la pugna muy igualada. Ganará Chacón.","P"
"156103990541680640","""Poesía eres tú"", debería decirle MAFO a Guindos. El hoy ministro de Economía cobró 65.000 euros en 2011 como consejero de BMN/Caja Murcia","N"
"156105600298790912","Qué cena tan mala! X qué no la descontarán del precio del billete a quien no la quiera?","N"
"156107049908977665","Quién me tapará esta noche si hace frío...?","N"
"156111098230218752","En menos de 10 minutos entiendes por qué los percebes no son caros. Estupendo corto documental http://t.co/SouWoK7W","P"
"156118586824462336","Mañana primeros #losdesayunosdetve de 2012. Hablaremos de los anuncios del nuevo Gobierno, de la batalla interna del PSOE, etc...a las 9!!!!","P"
"156119250770210817","@PaulaVazquezTV @LuisLarrodera fe de errata¨fervientemente¨","NONE"
"156120978508886018","Saturados de información http://t.co/gqs2rNNr vía @rafaelchamorro","NONE"
"156123272919007233","¡Lo mejor de mi timeline está disponible! http://t.co/OcA0NpKv ▸ Historias del día por @cesar_pol @info_cultural @ugt_andalucia","P"
"156133054149169152","Cambio de tercio, ahora toca releer varios capítulos del libro de @prosales Estrategia digital","NONE"
"156133730577170432","@PilarGGranja @anatemarchessi Si no quieres telesucesos, @TelediarioInter","NONE"
"156140149036691458","Vaya resultado para el Barca!Al final le ha faltado suerte y vista del arbitro. El Espanyol ha jugado muy bien, me ha sorprendido para bien.","P"
"156146061952552962","Portada de mañana de Público (sí, seguimos resistiendo #porquePúblicohacefalta). http://t.co/THUjGax6","NONE"
"156146874775117824","@iescolar xq no contáis en la portada q Rubal tiene el doble de avales q Chacon","NONE"
"156148729261473792","Buenas noches a todos. Esta es la portada de hoy, lunes 9 de enero http://t.co/rZurVB4q","NONE"
"156149063920787457","He visto un español enorme. Me acuerdo de tamudo mientras ganábamos en Zaragoza","P"
"156152983262990337","Partido dificil, se nos van 2 puntos pero hay que seguir con la cabeza bien alta. Ahora toca descansar. Muchas suerte a Leo y Xavi mañana.","P"
"156207242608263168","Me entra la paranoia infantil de ""es domingo y no he hecho los deberes"", que no se me quita jamás, haga lo que haga.","N"
"156257875939958786","Ya multan los 4 nuevos radares de tramo.Están en túneles d Guadarrama,Madrid, Sartego,Coruña, Despeñaperros,Jaén y circunvalación d Zaragoza","P"
"156259683710152705","interesante: igualdad de oportunidades?“@NYTimeskrugman: America’s Unlevel Field http://t.co/nA9WsxK7”","P"
"156262061716930560","Bdías. Dentro de un rato hablaré en Cope sobre la subida de impuestos, el silencio de Rajoy y la crisis del PSOE, Ivan Chaves incluido.","N"
"156263580541526016","Buenos días ;-)) a por el lunes ;-))","P"
"156269225479114753","Resulta curioso q algunos no permitan a este gobierno ni la mínima cortesía de los 100 días, sólo llevamos 19 días.. Tiempo al tiempo!!","NEU"
"156271247376908288","Portada La Vanguardia http://t.co/oSmX9VN0 ...","NONE"
"156271352117067776","Portada Público http://t.co/Jfl96kC4 ...","NONE"
"156271442835677184","Portada La Gaceta http://t.co/wU5F26iR ...","NONE"
"156286434192523264","“@eenbs: El riesgo país se acerca a los 400 puntos http://t.co/JK8hi8ih #España #Economía”","NONE"
"156289854316085248","Andalucía imparable...http://www.abc.es/20120109/espana/abcp-dinero-parados-andaluces-acaba-20120109.html","NONE"
"156291882081722368","Encuentro con @manoletusgarcia (@ Facultad de Ciencias de la Comunicación w/ 2 others) http://t.co/1GVmMvpU","NONE"
"156294346352771072","Condenado a muerte en Irán un estadounidense por espionaje http://t.co/qWjgSlAl","NONE"
"156296929205161984","Rato cobró de Bankia 2,34 millones de euros. Bankia cobró del fondo público de rescate a la banca 4.465 millones. http://t.co/uBOh4rZ9","N"
"156299804174065664","RT @jlori: Imprescindible lista de @rpicallo de editores de Medios Sociales en medios nacionales e internacionales http://t.co/fcJ2fcko","NONE"
"156302194277228546","Jaume Matas no tiene precio http://t.co/U9PIHRHH","NONE"
"156304610930343936","Sintonía de hoy: http://t.co/XMiAaZpH","NONE"
"156307899805732864","Una buena reflexión de fondo “@edans: Sobre política, secreto y transparencia | http://t.co/HMkPKgkS”","P"
"156307957380939776","Y yo pensando en que me pongo para @otramovida","NONE"
"156311322592681985","Buenos dias amigos. En breves para barcelona a grabar TSQV!!! De nuevo con @MercheOficial @ChristianG_7 @ristomejide","P"
"156313591572742144","Enhorabuena, madridistas. No veía tanta felicidad junta desde que un bajito se alejó de un grande para parecer más alto.","P"
"156320736141770753","De vuelta tras unos días en modo ""off"". Encantada de volver a leernos, vecindario","P"
"156322425737453568","Seguimos sumando. A las 13:15 Txiqui Benegas y Lola Gorostiaga entregan en Ferraz los avales de la candidatura.","NONE"
"156327405252902912","Espero que te guste :) “@RafaAlmela: Gracias, mi madre Lina Ortas me ha regalado #elprimernaufragio dedicado! Estoy deseoso de leerlo!","P"
"156330984168632320","¿cómo puede pedir la renovación ""completa de ideas y organización"" del partido quienes han participado n su esclerosis? http://t.co/wQZI5Zvw","P"
"156339798926299136","Andalucia imparable... : Dinero de los parados andaluces acaba en fiestas y cocaína - ABC.es http://t.co/71ucPnis via @abc_es","N"
"156340492219580416","Mas-Colell es d traca:en misma entrevista lamenta alta presión fiscal que impone su gobierno y defiende mantener déficit d 385M/año en TVC","N"
"156340617344065536","I liked a @YouTube video http://t.co/Dpvu1uFO Javier Arenas: Atención al asunto de los ERES","NONE"
"156342153902170112","¿Por qué Rajoy subió el IRPF? http://t.co/yToNTiQe #Interesante artículo de @Garcia_abadillo","P"
"156348605396041728","La 5a Edición muy pronto “@Riki2576: Quiero leer el libro de @pedroj_ramirez pero los reyes no lo encontraron, y yo tampoco!!!”","P"
"156349142225006592","Os dejo nuevo post en mi blog. Esta es la situación real de miles de andaluzas y andaluces http://t.co/bgszykWK","P"
"156354728559779840","Vicente Tirado habla en RCM de los dos pecados capitales del PSOE http://t.co/fUklWJbs vía @eldigitalcastillalamancha","NONE"
"156355217842114561","Si vienes, encantado “@Miniyoi46:en lista de espera para tener mi libro de EPN cuanto exito, me encantaria tener mi ejemplar firmado”","P"
"156359738743988224","Esta tarde a las 17:30h, asisto a la toma de posesión del nuevo Delegado del Gobierno en Aragón, Gustavo Alcalde","P"
"156361801297166336","9 de enero de 2012, ""Dia del Juicio Final"": en el banquillo Matas, Camps y Roca. Pronto se añadirán otros.","NONE"
"156362720424370176","Cospedal pide explicaciones a Griñan y a los dirigentes socialistas por las útimas informaciones sobre los Eres en Andalucia.","NONE"
"156364596893073410","“@museodelprado: A partir del próximo lunes,  el Museo abrirá en su totalidad todos los días de la semana.”","P"
"156368773719404544","Cospedal confirma el objetivo del gobierno de terminar la legislatura bajando los impuestos que ahora ha subido.","NONE"
"156368987096219648","Acabo de enviar a los diputados asturianos  una proposición para que el gobierno  rectifique el recorte de fondos para las comarcas mineras","N"
"156369139752108032","¿Es posible que aún nadie de la Junta de Andalucía haya salido a desmentir que se han metido el dinero del paro por la nariz?","N"
"156372152579399680","Cada vez q Merkel y Sarkozy preparan una cumbre xa salvar el euro, éste se hunde más","NONE"
"156374679253286913","Sáenz de Santamaría pide «un esfuerzo más» con la crisis http://t.co/PVgGjpIR #juntospodemos","N"
"156375434618085376","Gallardón no cambiará la política de presos tras la protesta de Bilbao http://t.co/RuxyNqbc","N"
"156376212137193472","Rectifico: son 5 la mujeres asesinadas en los 9 días que llevamos de 2012 .... Que horror! #BastaYA!","N"
"156388126980448257","Pues debería dar la cara ...RT @_kve: @mariviromero el Sr. Consejero @RecioManolo no está para eso, está muy ocupado... criticando","N"
"156388965358907392","Recortes PSOE en Politica social Andaluza 550mill. €/ 1000mill.€ en Educacion/ 1900mill.€ en Sanidad...el PSOE lo recorta todo menos el paro","N"
"156401918405644290","En unos minutos en @apropios_rne hablamos de la actualidad....a la manera de @asuntosgarrido","NONE"
"156402882701295616","Ana Mato ofrece lealtad a Álvarez-Cascos con Gabino de Lorenzo como delegado del gobierno. Ahora a la declaración de guerra se le llama así?","N"
"156403503764484096","@DiegoMazon78 pues claro! jajajaja","P"
"156403540561100801","“@edans: Sobre política, secreto y transparencia | http://t.co/odpQhBTn #leydetransparenciaYA”Totalmente d acuerdo.","P"
"156404807391916032","Solucionado el problema del aeropuerto fantasma de Castellón: Una estatua colosal de Fabra de la que saldrá un alegórico avión. El único.","N"
"156406145370697729","Entrar en la web de contratación del Estado es como entrar en un solar, no se mueve un euro","NONE"
